select count(*) count, SID, json_group_array(distinct SoundFile) uniq_files, json_group_array(distinct Ex) uniq_exs, json_group_array(SoundFile) files, json_group_array(Ex) exs from examples group by SID having count > 1 order by count desc;
count	SID	uniq_files	uniq_exs	files	exs
2	10117	["x","htm_10117.wav"]	["⸢ワーバー⸣キン　キ⸢ム⸣ヤム　⸣クトー　⸢ナー⸣ヌ"]	["x","htm_10117.wav"]	["⸢ワーバー⸣キン　キ⸢ム⸣ヤム　⸣クトー　⸢ナー⸣ヌ","⸢ワーバー⸣キン　キ⸢ム⸣ヤム　⸣クトー　⸢ナー⸣ヌ"]
2	10116	["x","htm_10116.wav"]	["キ⸢ム⸣ヤミ　ナ⸢ラ⸣ヌ"]	["x","htm_10116.wav"]	["キ⸢ム⸣ヤミ　ナ⸢ラ⸣ヌ","キ⸢ム⸣ヤミ　ナ⸢ラ⸣ヌ"]
2	10115	["x","htm_10115.wav"]	["⸣アイブ　ク⸢トゥ⸣バ　シ⸢ティ⸣　キ⸢ムヤマン⸣　プ⸢ソー⸣　ブ⸢ラーヌ⸣　ター⸢ン　ヤラバン⸣　キ⸢ム⸣ヤムン"]	["x","htm_10115.wav"]	["⸣アイブ　ク⸢トゥ⸣バ　シ⸢ティ⸣　キ⸢ムヤマン⸣　プ⸢ソー⸣　ブ⸢ラーヌ⸣　ター⸢ン　ヤラバン⸣　キ⸢ム⸣ヤムン","⸣アイブ　ク⸢トゥ⸣バ　シ⸢ティ⸣　キ⸢ムヤマン⸣　プ⸢ソー⸣　ブ⸢ラーヌ⸣　ター⸢ン　ヤラバン⸣　キ⸢ム⸣ヤムン"]
2	10114	["x","htm_10114.wav"]	["⸣シンニン　⸣バー　⸣ミルンティ　⸣ケータティ　ア⸢ズヌ⸣　ミ⸢ラ⸣ナー　パ⸢ラ⸣シティル　キ⸢ム⸣ヤミ　⸢ベー"]	["x","htm_10114.wav"]	["⸣シンニン　⸣バー　⸣ミルンティ　⸣ケータティ　ア⸢ズヌ⸣　ミ⸢ラ⸣ナー　パ⸢ラ⸣シティル　キ⸢ム⸣ヤミ　⸢ベー","⸣シンニン　⸣バー　⸣ミルンティ　⸣ケータティ　ア⸢ズヌ⸣　ミ⸢ラ⸣ナー　パ⸢ラ⸣シティル　キ⸢ム⸣ヤミ　⸢ベー"]
2	10054	["x","htm_10054.wav"]	["ク⸢ヌ⸣　プ⸢ストー⸣　キム　ユ⸢ラ⸣シ　ピ⸢ラーラ⸣ヌ"]	["x","htm_10054.wav"]	["ク⸢ヌ⸣　プ⸢ストー⸣　キム　ユ⸢ラ⸣シ　ピ⸢ラーラ⸣ヌ","ク⸢ヌ⸣　プ⸢ストー⸣　キム　ユ⸢ラ⸣シ　ピ⸢ラーラ⸣ヌ"]
2	10053	["x","htm_10053.wav"]	["ヤ⸢マ⸣トー　⸣パルカー　ノー⸢ン⸣ナーン　⸣キム　ユ⸢ラサン⸣ドーシ　⸢ギーバリ⸣ダー"]	["x","htm_10053.wav"]	["ヤ⸢マ⸣トー　⸣パルカー　ノー⸢ン⸣ナーン　⸣キム　ユ⸢ラサン⸣ドーシ　⸢ギーバリ⸣ダー","ヤ⸢マ⸣トー　⸣パルカー　ノー⸢ン⸣ナーン　⸣キム　ユ⸢ラサン⸣ドーシ　⸢ギーバリ⸣ダー"]
2	10021	["x","htm_10021.wav"]	["⸢アッ⸣タニ　ニ⸢シカジヌ⸣　ウティ　フ⸢キカバ⸣シ　⸢クータ⸣ル　イ⸢ソープスヌ　ソーバ　シー⸣　キムーン　キ⸢ムナラ⸣ヌ"]	["x","htm_10021.wav"]	["⸢アッ⸣タニ　ニ⸢シカジヌ⸣　ウティ　フ⸢キカバ⸣シ　⸢クータ⸣ル　イ⸢ソープスヌ　ソーバ　シー⸣　キムーン　キ⸢ムナラ⸣ヌ","⸢アッ⸣タニ　ニ⸢シカジヌ⸣　ウティ　フ⸢キカバ⸣シ　⸢クータ⸣ル　イ⸢ソープスヌ　ソーバ　シー⸣　キムーン　キ⸢ムナラ⸣ヌ"]
2	10019	["x","htm_10019.wav"]	["ウ⸢ヌ⸣　ッ⸢ふァー⸣　キ⸢ムンガー⸣リ　⸢シー　ナーン⸣ティバーヤ"]	["x","htm_10019.wav"]	["ウ⸢ヌ⸣　ッ⸢ふァー⸣　キ⸢ムンガー⸣リ　⸢シー　ナーン⸣ティバーヤ","ウ⸢ヌ⸣　ッ⸢ふァー⸣　キ⸢ムンガー⸣リ　⸢シー　ナーン⸣ティバーヤ"]
2	10016	["x","htm_10016.wav"]	["イ⸢ザリティ　ニッ⸣ターン　パジ⸢ダー⸣ヌ　ク⸢リ⸣シ　サ⸢キン⸣ノーン　⸣ヌミ　⸣キム　⸢ノー⸣シティ　パ⸢タラキ⸣バ⸢ヨー"]	["x","htm_10016.wav"]	["イ⸢ザリティ　ニッ⸣ターン　パジ⸢ダー⸣ヌ　ク⸢リ⸣シ　サ⸢キン⸣ノーン　⸣ヌミ　⸣キム　⸢ノー⸣シティ　パ⸢タラキ⸣バ⸢ヨー","イ⸢ザリティ　ニッ⸣ターン　パジ⸢ダー⸣ヌ　ク⸢リ⸣シ　サ⸢キン⸣ノーン　⸣ヌミ　⸣キム　⸢ノー⸣シティ　パ⸢タラキ⸣バ⸢ヨー"]
2	10014	["x","htm_10014.wav"]	["ウ⸢レー⸣　キ⸢ムナガー⸣ンダ　プ⸢ストゥヌ⸣　ヤ⸢クスク⸣　マ⸢ムラ⸣ン　⸣クトゥン　⸣アン"]	["x","htm_10014.wav"]	["ウ⸢レー⸣　キ⸢ムナガー⸣ンダ　プ⸢ストゥヌ⸣　ヤ⸢クスク⸣　マ⸢ムラ⸣ン　⸣クトゥン　⸣アン","ウ⸢レー⸣　キ⸢ムナガー⸣ンダ　プ⸢ストゥヌ⸣　ヤ⸢クスク⸣　マ⸢ムラ⸣ン　⸣クトゥン　⸣アン"]
2	10007	["x","htm_10007.wav"]	["⸣ムヌ　ア⸢タラ⸣サ　⸢スー⸣　キ⸢ムチヌ　ナー⸣ヌ"]	["x","htm_10007.wav"]	["⸣ムヌ　ア⸢タラ⸣サ　⸢スー⸣　キ⸢ムチヌ　ナー⸣ヌ","⸣ムヌ　ア⸢タラ⸣サ　⸢スー⸣　キ⸢ムチヌ　ナー⸣ヌ"]
2	9994	["x","htm_9994.wav"]	["⸢ワーンドゥ⸣　アウ　⸢シー⸣　ッ⸢ふィール⸣カー　キ⸢ムズー⸣ワン⸢ツォー"]	["x","htm_9994.wav"]	["⸢ワーンドゥ⸣　アウ　⸢シー⸣　ッ⸢ふィール⸣カー　キ⸢ムズー⸣ワン⸢ツォー","⸢ワーンドゥ⸣　アウ　⸢シー⸣　ッ⸢ふィール⸣カー　キ⸢ムズー⸣ワン⸢ツォー"]
2	9981	["x","htm_9981.wav"]	["ヤ⸢ラ⸣ベー　ニ⸢チ⸣ヌ　ン⸢ジ⸣ルガー　キ⸢ム⸣シル　⸢スン⸣ダー"]	["x","htm_9981.wav"]	["ヤ⸢ラ⸣ベー　ニ⸢チ⸣ヌ　ン⸢ジ⸣ルガー　キ⸢ム⸣シル　⸢スン⸣ダー","ヤ⸢ラ⸣ベー　ニ⸢チ⸣ヌ　ン⸢ジ⸣ルガー　キ⸢ム⸣シル　⸢スン⸣ダー"]
2	9980	["x","htm_9980.wav"]	["ニ⸢ブンティル⸣　キ⸢ム⸣シル　⸢シェー⸣ル⸢ナー"]	["x","htm_9980.wav"]	["ニ⸢ブンティル⸣　キ⸢ム⸣シル　⸢シェー⸣ル⸢ナー","ニ⸢ブンティル⸣　キ⸢ム⸣シル　⸢シェー⸣ル⸢ナー"]
2	9979	["x","htm_9979.wav"]	["ヤ⸢ラビ⸣ヌ　キ⸢ム⸣シル　⸢スー⸣　ピンマー　ニ⸢チ⸣ヌ　⸣アルパジ　⸢ダー⸣バ　キー⸣　シ⸢キ⸣リ⸢ヨー"]	["x","htm_9979.wav"]	["ヤ⸢ラビ⸣ヌ　キ⸢ム⸣シル　⸢スー⸣　ピンマー　ニ⸢チ⸣ヌ　⸣アルパジ　⸢ダー⸣バ　キー⸣　シ⸢キ⸣リ⸢ヨー","ヤ⸢ラビ⸣ヌ　キ⸢ム⸣シル　⸢スー⸣　ピンマー　ニ⸢チ⸣ヌ　⸣アルパジ　⸢ダー⸣バ　キー⸣　シ⸢キ⸣リ⸢ヨー"]
2	9962	["x","htm_9962.wav"]	["⸣アイニ　キ⸢ムグリ⸣サ　⸣クトー　⸢ナー⸣ヌ"]	["x","htm_9962.wav"]	["⸣アイニ　キ⸢ムグリ⸣サ　⸣クトー　⸢ナー⸣ヌ","⸣アイニ　キ⸢ムグリ⸣サ　⸣クトー　⸢ナー⸣ヌ"]
2	9961	["x","htm_9961.wav"]	["キ⸢ムグリサ⸣ヌ　ナ⸢ラ⸣ヌ"]	["x","htm_9961.wav"]	["キ⸢ムグリサ⸣ヌ　ナ⸢ラ⸣ヌ","キ⸢ムグリサ⸣ヌ　ナ⸢ラ⸣ヌ"]
2	9960	["x","htm_9960.wav"]	["⸢ワー　タン⸣ガン　⸢アウ⸣リ　シ⸢ミル⸣カー　キ⸢ムグリ⸣サンダ　キ⸢ムグリサ　ナーン⸣ヨーニ　⸢バン⸣ヌン　⸢サン⸣カー　ナ⸢ラ⸣ヌ"]	["x","htm_9960.wav"]	["⸢ワー　タン⸣ガン　⸢アウ⸣リ　シ⸢ミル⸣カー　キ⸢ムグリ⸣サンダ　キ⸢ムグリサ　ナーン⸣ヨーニ　⸢バン⸣ヌン　⸢サン⸣カー　ナ⸢ラ⸣ヌ","⸢ワー　タン⸣ガン　⸢アウ⸣リ　シ⸢ミル⸣カー　キ⸢ムグリ⸣サンダ　キ⸢ムグリサ　ナーン⸣ヨーニ　⸢バン⸣ヌン　⸢サン⸣カー　ナ⸢ラ⸣ヌ"]
2	9959	["x","htm_9959.wav"]	["ッ⸢ふァヌ　オーラ⸣ン　⸢ウイプス⸣ヌ　⸢アウ⸣リナンギ　⸢シー　オー⸣ル　⸣ムヌ　⸣ミルカー　キ⸢ムグリサ⸣ヌ　ナ⸢ラ⸣ヌ"]	["x","htm_9959.wav"]	["ッ⸢ふァヌ　オーラ⸣ン　⸢ウイプス⸣ヌ　⸢アウ⸣リナンギ　⸢シー　オー⸣ル　⸣ムヌ　⸣ミルカー　キ⸢ムグリサ⸣ヌ　ナ⸢ラ⸣ヌ","ッ⸢ふァヌ　オーラ⸣ン　⸢ウイプス⸣ヌ　⸢アウ⸣リナンギ　⸢シー　オー⸣ル　⸣ムヌ　⸣ミルカー　キ⸢ムグリサ⸣ヌ　ナ⸢ラ⸣ヌ"]
2	9896	["x","htm_9896.wav"]	["⸣アイブ　⸣ムヌ　⸣ミルカー　キ⸢ムイカラーン⸠ダー"]	["x","htm_9896.wav"]	["⸣アイブ　⸣ムヌ　⸣ミルカー　キ⸢ムイカラーン⸠ダー","⸣アイブ　⸣ムヌ　⸣ミルカー　キ⸢ムイカラーン⸠ダー"]
2	9895	["x","htm_9895.wav"]	["⸣アイブ　パ⸢ナ⸣シ　シゥ⸢ク⸣カー　キ⸢ムイカラー⸣　ナ⸢リ⸣ス"]	["x","htm_9895.wav"]	["⸣アイブ　パ⸢ナ⸣シ　シゥ⸢ク⸣カー　キ⸢ムイカラー⸣　ナ⸢リ⸣ス","⸣アイブ　パ⸢ナ⸣シ　シゥ⸢ク⸣カー　キ⸢ムイカラー⸣　ナ⸢リ⸣ス"]
2	9890	["x","htm_9890.wav"]	["キモー　⸢ナー⸣ン　ム⸢ニ⸣バ　イ⸢ズナ"]	["x","htm_9890.wav"]	["キモー　⸢ナー⸣ン　ム⸢ニ⸣バ　イ⸢ズナ","キモー　⸢ナー⸣ン　ム⸢ニ⸣バ　イ⸢ズナ"]
2	9889	["x","htm_9889.wav"]	["⸣ク⸢ヌ⸣　シ⸢グトゥ⸣ナ　⸣キモー　⸢ナー⸣ヌ"]	["x","htm_9889.wav"]	["⸣ク⸢ヌ⸣　シ⸢グトゥ⸣ナ　⸣キモー　⸢ナー⸣ヌ","⸣ク⸢ヌ⸣　シ⸢グトゥ⸣ナ　⸣キモー　⸢ナー⸣ヌ"]
2	9884	["x","htm_9884.wav"]	["キ⸢ムアツァー⸣　プ⸢ス"]	["x","htm_9884.wav"]	["キ⸢ムアツァー⸣　プ⸢ス","キ⸢ムアツァー⸣　プ⸢ス"]
2	9874	["x","htm_9874.wav"]	["ッ⸢ふァヌ　ヤン⸣ヌ　⸢ノー⸣レーンティ　⸢スー　サウヌ⸣　シゥ⸢カリ⸣カー　⸣キム　ガ⸢ルン⸣パジ"]	["x","htm_9874.wav"]	["ッ⸢ふァヌ　ヤン⸣ヌ　⸢ノー⸣レーンティ　⸢スー　サウヌ⸣　シゥ⸢カリ⸣カー　⸣キム　ガ⸢ルン⸣パジ","ッ⸢ふァヌ　ヤン⸣ヌ　⸢ノー⸣レーンティ　⸢スー　サウヌ⸣　シゥ⸢カリ⸣カー　⸣キム　ガ⸢ルン⸣パジ"]
2	9869	["x","htm_9869.wav"]	["⸢ナン⸣ゾー　ッ⸢ふァ⸣ナー　⸣キモー　⸢ナー⸣ヌ"]	["x","htm_9869.wav"]	["⸢ナン⸣ゾー　ッ⸢ふァ⸣ナー　⸣キモー　⸢ナー⸣ヌ","⸢ナン⸣ゾー　ッ⸢ふァ⸣ナー　⸣キモー　⸢ナー⸣ヌ"]
2	9865	["x","htm_9865.wav"]	["⸢オー⸣ヌ　⸣キモー　フ⸢チ⸣ル　ヤ⸢ルンダ⸣　シジティ　イ⸢ラキ⸣ムヌ　⸢シー⸣　ッ⸢ふァーシ⸣バ"]	["x","htm_9865.wav"]	["⸢オー⸣ヌ　⸣キモー　フ⸢チ⸣ル　ヤ⸢ルンダ⸣　シジティ　イ⸢ラキ⸣ムヌ　⸢シー⸣　ッ⸢ふァーシ⸣バ","⸢オー⸣ヌ　⸣キモー　フ⸢チ⸣ル　ヤ⸢ルンダ⸣　シジティ　イ⸢ラキ⸣ムヌ　⸢シー⸣　ッ⸢ふァーシ⸣バ"]
2	9863	["x","htm_9863.wav"]	["⸢パー⸣ク　キ⸢ミリ"]	["x","htm_9863.wav"]	["⸢パー⸣ク　キ⸢ミリ","⸢パー⸣ク　キ⸢ミリ"]
2	9862	["x","htm_9862.wav"]	["⸣ドゥーシ　キ⸢ミレー⸣　ミサムヌ"]	["x","htm_9862.wav"]	["⸣ドゥーシ　キ⸢ミレー⸣　ミサムヌ","⸣ドゥーシ　キ⸢ミレー⸣　ミサムヌ"]
2	9861	["x","htm_9861.wav"]	["マ⸢ナ⸣マ　キ⸢ミ⸣　ミサカー　キ⸢ミル⸣　クトー　⸣ナルン"]	["x","htm_9861.wav"]	["マ⸢ナ⸣マ　キ⸢ミ⸣　ミサカー　キ⸢ミル⸣　クトー　⸣ナルン","マ⸢ナ⸣マ　キ⸢ミ⸣　ミサカー　キ⸢ミル⸣　クトー　⸣ナルン"]
2	9860	["x","htm_9860.wav"]	["⸢ダイヤー⸣　ドゥーシ　キ⸢ミルンティ⸣　ウ⸢ムーン⸣ドゥ　⸢カッティニ⸣　キ⸢ミララヌ"]	["x","htm_9860.wav"]	["⸢ダイヤー⸣　ドゥーシ　キ⸢ミルンティ⸣　ウ⸢ムーン⸣ドゥ　⸢カッティニ⸣　キ⸢ミララヌ","⸢ダイヤー⸣　ドゥーシ　キ⸢ミルンティ⸣　ウ⸢ムーン⸣ドゥ　⸢カッティニ⸣　キ⸢ミララヌ"]
2	9855	["x","htm_9855.wav"]	["キサー⸢ティ⸣　キ⸢マリ　ナー⸣ヌ"]	["x","htm_9855.wav"]	["キサー⸢ティ⸣　キ⸢マリ　ナー⸣ヌ","キサー⸢ティ⸣　キ⸢マリ　ナー⸣ヌ"]
2	9854	["x","htm_9854.wav"]	["⸣キューズーナ　キ⸢マレー⸣　ミサムヌ"]	["x","htm_9854.wav"]	["⸣キューズーナ　キ⸢マレー⸣　ミサムヌ","⸣キューズーナ　キ⸢マレー⸣　ミサムヌ"]
2	9853	["x","htm_9853.wav"]	["キ⸢マル⸣　クトー　⸢ナー⸣ヌ"]	["x","htm_9853.wav"]	["キ⸢マル⸣　クトー　⸢ナー⸣ヌ","キ⸢マル⸣　クトー　⸢ナー⸣ヌ"]
2	9852	["x","htm_9852.wav"]	["キ⸢マリン⸣ギサン"]	["x","htm_9852.wav"]	["キ⸢マリン⸣ギサン","キ⸢マリン⸣ギサン"]
2	9851	["x","htm_9851.wav"]	["マ⸢ダ⸣　キ⸢マラヌ"]	["x","htm_9851.wav"]	["マ⸢ダ⸣　キ⸢マラヌ","マ⸢ダ⸣　キ⸢マラヌ"]
2	9850	["x","htm_9850.wav"]	["⸢プール⸣ヌ　⸢ピューロー⸣　キュー⸢ズー⸣ナ　キ⸢マルン"]	["x","htm_9850.wav"]	["⸢プール⸣ヌ　⸢ピューロー⸣　キュー⸢ズー⸣ナ　キ⸢マルン","⸢プール⸣ヌ　⸢ピューロー⸣　キュー⸢ズー⸣ナ　キ⸢マルン"]
2	9833	["x","htm_9833.wav"]	["ク⸢リヌ⸣　プ⸢ス⸣　キ⸢ネー⸣ラ　トゥ⸢マラヌ"]	["x","htm_9833.wav"]	["ク⸢リヌ⸣　プ⸢ス⸣　キ⸢ネー⸣ラ　トゥ⸢マラヌ","ク⸢リヌ⸣　プ⸢ス⸣　キ⸢ネー⸣ラ　トゥ⸢マラヌ"]
2	9832	["x","htm_9832.wav"]	["プ⸢ス⸣　キ⸢ヌン"]	["x","htm_9832.wav"]	["プ⸢ス⸣　キ⸢ヌン","プ⸢ス⸣　キ⸢ヌン"]
2	9831	["x","htm_9831.wav"]	["⸢コー⸣シ　⸢カイ　ファーサン⸣カティ　⸢シー⸣　ウ⸢リン⸣　キ⸢ナリ⸣　ムヌ　ウ⸢モーラ⸣ヌ"]	["x","htm_9831.wav"]	["⸢コー⸣シ　⸢カイ　ファーサン⸣カティ　⸢シー⸣　ウ⸢リン⸣　キ⸢ナリ⸣　ムヌ　ウ⸢モーラ⸣ヌ","⸢コー⸣シ　⸢カイ　ファーサン⸣カティ　⸢シー⸣　ウ⸢リン⸣　キ⸢ナリ⸣　ムヌ　ウ⸢モーラ⸣ヌ"]
2	9826	["x","htm_9826.wav"]	["キ⸢ムイ⸣ツァー　⸣アイニ　キ⸢ナッふァ　シラリ⸣　イ⸢ナムヌ⸣ダラ"]	["x","htm_9826.wav"]	["キ⸢ムイ⸣ツァー　⸣アイニ　キ⸢ナッふァ　シラリ⸣　イ⸢ナムヌ⸣ダラ","キ⸢ムイ⸣ツァー　⸣アイニ　キ⸢ナッふァ　シラリ⸣　イ⸢ナムヌ⸣ダラ"]
2	9821	["x","htm_9821.wav"]	["⸢ウン⸣ネヌ　ッ⸢ふァー⸣　キ⸢ナイムチ⸣ザク　ナ⸢リ⸣ブバン"]	["x","htm_9821.wav"]	["⸢ウン⸣ネヌ　ッ⸢ふァー⸣　キ⸢ナイムチ⸣ザク　ナ⸢リ⸣ブバン","⸢ウン⸣ネヌ　ッ⸢ふァー⸣　キ⸢ナイムチ⸣ザク　ナ⸢リ⸣ブバン"]
2	9813	["x","htm_9813.wav"]	["マ⸢ラリ⸣ヤナー　キ⸢ナイ⸣ル　イッ⸢ケナ⸣　ス⸢クタ⸠ダー"]	["x","htm_9813.wav"]	["マ⸢ラリ⸣ヤナー　キ⸢ナイ⸣ル　イッ⸢ケナ⸣　ス⸢クタ⸠ダー","マ⸢ラリ⸣ヤナー　キ⸢ナイ⸣ル　イッ⸢ケナ⸣　ス⸢クタ⸠ダー"]
2	9811	["x","htm_9811.wav"]	["キ⸢ナイ　カイ⸣ヤー　ユ⸢ミヌ　ッふァー⸣ラーティル　ム⸢カ⸣シムネー　⸣アル"]	["x","htm_9811.wav"]	["キ⸢ナイ　カイ⸣ヤー　ユ⸢ミヌ　ッふァー⸣ラーティル　ム⸢カ⸣シムネー　⸣アル","キ⸢ナイ　カイ⸣ヤー　ユ⸢ミヌ　ッふァー⸣ラーティル　ム⸢カ⸣シムネー　⸣アル"]
2	9810	["x","htm_9810.wav"]	["キ⸢ナイムティ⸣プス"]	["x","htm_9810.wav"]	["キ⸢ナイムティ⸣プス","キ⸢ナイムティ⸣プス"]
2	9804	["x","htm_9804.wav"]	["ウ⸢ヌ⸣　ッ⸢ふァー⸣　キ⸢ティンヌ⸣　スクンダ　ウ⸢ヤ⸣カターラン　⸢シンヨー⸣　シ⸢ラリ　ブン"]	["x","htm_9804.wav"]	["ウ⸢ヌ⸣　ッ⸢ふァー⸣　キ⸢ティンヌ⸣　スクンダ　ウ⸢ヤ⸣カターラン　⸢シンヨー⸣　シ⸢ラリ　ブン","ウ⸢ヌ⸣　ッ⸢ふァー⸣　キ⸢ティンヌ⸣　スクンダ　ウ⸢ヤ⸣カターラン　⸢シンヨー⸣　シ⸢ラリ　ブン"]
2	9801	["x","htm_9801.wav"]	["⸢キットゥーヌ　カイ⸣ヤル　⸣ヤーラ　シ⸢ラ⸣ベーティ　ユ⸢メー⸣　クイ⸢オーッ⸣タ"]	["x","htm_9801.wav"]	["⸢キットゥーヌ　カイ⸣ヤル　⸣ヤーラ　シ⸢ラ⸣ベーティ　ユ⸢メー⸣　クイ⸢オーッ⸣タ","⸢キットゥーヌ　カイ⸣ヤル　⸣ヤーラ　シ⸢ラ⸣ベーティ　ユ⸢メー⸣　クイ⸢オーッ⸣タ"]
2	9798	["x","htm_9798.wav"]	["ギッ⸢ティ⸣　カ⸢サミティ　パンツァスナ"]	["x","htm_9798.wav"]	["ギッ⸢ティ⸣　カ⸢サミティ　パンツァスナ","ギッ⸢ティ⸣　カ⸢サミティ　パンツァスナ"]
2	9793	["x","htm_9793.wav"]	["⸢ギッキュー⸣　トゥ⸢リ⸣プス　ナリ⸢ヨー"]	["x","htm_9793.wav"]	["⸢ギッキュー⸣　トゥ⸢リ⸣プス　ナリ⸢ヨー","⸢ギッキュー⸣　トゥ⸢リ⸣プス　ナリ⸢ヨー"]
2	9792	["x","htm_9792.wav"]	["⸢シューセンゴヌ　シンシー⸣ヌ　⸢ギッキューヤ　ヒャ⸣ク　ハ⸢チジュー⸣エン、　サ⸢ケー　イッ⸣ス　⸢ヒャ⸣ク　ハ⸢チジュー⸣エン　⸢ヤッタ⸣　ツォー"]	["x","htm_9792.wav"]	["⸢シューセンゴヌ　シンシー⸣ヌ　⸢ギッキューヤ　ヒャ⸣ク　ハ⸢チジュー⸣エン、　サ⸢ケー　イッ⸣ス　⸢ヒャ⸣ク　ハ⸢チジュー⸣エン　⸢ヤッタ⸣　ツォー","⸢シューセンゴヌ　シンシー⸣ヌ　⸢ギッキューヤ　ヒャ⸣ク　ハ⸢チジュー⸣エン、　サ⸢ケー　イッ⸣ス　⸢ヒャ⸣ク　ハ⸢チジュー⸣エン　⸢ヤッタ⸣　ツォー"]
2	9789	["x","htm_9789.wav"]	["ギ⸢チ　スン"]	["x","htm_9789.wav"]	["ギ⸢チ　スン","ギ⸢チ　スン"]
2	9788	["x","htm_9788.wav"]	["プ⸢スン⸣　ギ⸢チ⸣　シ⸢ラレー⸣ティ　カー⸢ニ　アーカン⸣ドーシ　⸣ドゥーシ　⸢カンガイ⸣ヤーティ　シ⸢グトゥ　シー⸣バ"]	["x","htm_9788.wav"]	["プ⸢スン⸣　ギ⸢チ⸣　シ⸢ラレー⸣ティ　カー⸢ニ　アーカン⸣ドーシ　⸣ドゥーシ　⸢カンガイ⸣ヤーティ　シ⸢グトゥ　シー⸣バ","プ⸢スン⸣　ギ⸢チ⸣　シ⸢ラレー⸣ティ　カー⸢ニ　アーカン⸣ドーシ　⸣ドゥーシ　⸢カンガイ⸣ヤーティ　シ⸢グトゥ　シー⸣バ"]
2	9787	["htm_9787.wav","x"]	["ウ⸢レー⸣　ギ⸢チ　サン⸣カー　シ⸢グトゥ　サンバン"]	["htm_9787.wav","x"]	["ウ⸢レー⸣　ギ⸢チ　サン⸣カー　シ⸢グトゥ　サンバン","ウ⸢レー⸣　ギ⸢チ　サン⸣カー　シ⸢グトゥ　サンバン"]
2	9784	["x","htm_9784.wav"]	["⸢ウン⸣ネヌ　⸢ヤー⸣ヌ　⸣キチェー　⸢キャーンギキー⸣　プ⸢スカタ⸣ル　シゥ⸢カーリブー"]	["x","htm_9784.wav"]	["⸢ウン⸣ネヌ　⸢ヤー⸣ヌ　⸣キチェー　⸢キャーンギキー⸣　プ⸢スカタ⸣ル　シゥ⸢カーリブー","⸢ウン⸣ネヌ　⸢ヤー⸣ヌ　⸣キチェー　⸢キャーンギキー⸣　プ⸢スカタ⸣ル　シゥ⸢カーリブー"]
2	9782	["x","htm_9782.wav"]	["⸣メー　キ⸢タシキ⸣ル　⸢オー⸣ル　ナ⸢ガムテー　ソーラ⸣ヌ"]	["x","htm_9782.wav"]	["⸣メー　キ⸢タシキ⸣ル　⸢オー⸣ル　ナ⸢ガムテー　ソーラ⸣ヌ","⸣メー　キ⸢タシキ⸣ル　⸢オー⸣ル　ナ⸢ガムテー　ソーラ⸣ヌ"]
2	9781	["x","htm_9781.wav"]	["キ⸢タシ⸣ケーラ　⸢デー⸣ジ"]	["x","htm_9781.wav"]	["キ⸢タシ⸣ケーラ　⸢デー⸣ジ","キ⸢タシ⸣ケーラ　⸢デー⸣ジ"]
2	9780	["x","htm_9780.wav"]	["キ⸢タス⸣ク　⸣クトー　⸢ナー⸣ヌ"]	["x","htm_9780.wav"]	["キ⸢タス⸣ク　⸣クトー　⸢ナー⸣ヌ","キ⸢タス⸣ク　⸣クトー　⸢ナー⸣ヌ"]
2	9779	["x","htm_9779.wav"]	["キ⸢タ⸣シキ　⸢ナー⸣ヌ"]	["x","htm_9779.wav"]	["キ⸢タ⸣シキ　⸢ナー⸣ヌ","キ⸢タ⸣シキ　⸢ナー⸣ヌ"]
2	9773	["x","htm_9773.wav"]	["ク⸢ビ⸣ナー　キ⸢タシキ⸣ルカー　⸣メー　ナ⸢ガイケー　サラヌ"]	["x","htm_9773.wav"]	["ク⸢ビ⸣ナー　キ⸢タシキ⸣ルカー　⸣メー　ナ⸢ガイケー　サラヌ","ク⸢ビ⸣ナー　キ⸢タシキ⸣ルカー　⸣メー　ナ⸢ガイケー　サラヌ"]
2	9771	["x","htm_9771.wav"]	["⸣ウブシケーヌ　⸢イー⸣ネール　キ⸢ダシケー　ヤッタ"]	["x","htm_9771.wav"]	["⸣ウブシケーヌ　⸢イー⸣ネール　キ⸢ダシケー　ヤッタ","⸣ウブシケーヌ　⸢イー⸣ネール　キ⸢ダシケー　ヤッタ"]
2	9765	["x","htm_9765.wav"]	["⸣タカアン　⸢ミーキタトゥ⸣　キタアン　⸢ユーキタ⸣　ムティティ　⸢アン⸣シゥカイ　⸢シン　パッ⸣タ"]	["x","htm_9765.wav"]	["⸣タカアン　⸢ミーキタトゥ⸣　キタアン　⸢ユーキタ⸣　ムティティ　⸢アン⸣シゥカイ　⸢シン　パッ⸣タ","⸣タカアン　⸢ミーキタトゥ⸣　キタアン　⸢ユーキタ⸣　ムティティ　⸢アン⸣シゥカイ　⸢シン　パッ⸣タ"]
2	9750	["x","htm_9750.wav"]	["ガ⸢マ⸣ジ　キ⸢ジ⸣バ"]	["x","htm_9750.wav"]	["ガ⸢マ⸣ジ　キ⸢ジ⸣バ","ガ⸢マ⸣ジ　キ⸢ジ⸣バ"]
2	9749	["x","htm_9749.wav"]	["ガ⸢マ⸣ジェー　キ⸢ジェー⸣　ミサムヌ"]	["x","htm_9749.wav"]	["ガ⸢マ⸣ジェー　キ⸢ジェー⸣　ミサムヌ","ガ⸢マ⸣ジェー　キ⸢ジェー⸣　ミサムヌ"]
